,y_true,y_pred,default_final_strength,predicted_prob,num_args,num_rels,num_rels_not_flat,num_atts,num_supp,num_pos_args,num_neg_args
41,0,0,2.0645784693295837,0.11258757578297296,14,15,7,1,14,2,12
42,1,0,0.5957032773144917,0.3553273303007126,2,1,0,0,1,0,2
43,0,0,1.9403205332602527,0.12561264680506445,28,42,28,8,34,11,17
44,1,0,2.4651067185664286,0.07834081915854552,24,37,25,6,31,8,16
45,0,0,0.09183646762834874,0.4770570058069765,23,34,19,11,23,10,13
46,1,0,0.9153019865585339,0.28591611321813304,17,22,11,6,16,5,12
47,1,1,2.4531769868471427,0.9207934675232439,16,24,15,4,20,13,3
48,0,0,3.7950649223222865,0.02198714343886987,15,17,12,2,15,3,12
49,0,1,6.998519525859744,0.999087600250495,29,43,26,8,35,19,10
50,0,0,0.8500968202694661,0.29941254765934877,6,5,3,2,3,2,4
51,1,1,5.713013122033881,0.9967081658796761,17,24,16,2,22,15,2
52,0,0,1.1492986640453147,0.2406172082413457,14,16,9,6,10,6,8
53,1,1,1.9581213830124484,0.876329499134134,6,7,4,0,7,6,0
54,1,1,1.0184979226844662,0.7346799097654613,19,26,13,8,18,10,9
55,1,1,4.558454841809608,0.989630417962836,22,29,18,6,23,12,10
56,1,1,1.6916473373709902,0.8444406779391851,9,11,8,1,10,8,1
57,0,0,1.9020577494330917,0.12987575496377446,6,5,2,0,5,0,6
58,0,0,4.220170913236258,0.01448328426174017,18,23,12,5,18,5,13
59,1,1,4.020118635286969,0.9823657149345794,39,64,39,16,48,21,18
60,0,0,2.3297227113282677,0.08869107254630026,7,8,4,0,8,0,7
61,0,1,1.1720818132171302,0.7635211070860908,8,9,5,2,7,6,2
62,0,0,1.049626977238055,0.25929673786005547,8,8,4,1,7,2,6
63,0,0,2.5430946506202528,0.07289176478505455,22,28,17,2,26,3,19
64,1,1,2.464840253677799,0.9216399389726335,12,16,9,2,14,10,2
65,1,1,0.7786334811116025,0.6853855231286916,14,18,11,6,12,7,7
66,0,0,4.838425541056723,0.007857287298792426,21,26,18,2,24,3,18
67,0,0,0.1709037309291217,0.4573777596364791,14,20,11,7,13,7,7
68,1,0,0.24909029344636213,0.4380474215524832,11,11,5,4,7,4,7
69,0,0,0.26470543861966256,0.4342073609872622,12,13,6,3,10,4,8
70,1,1,1.6731276800067738,0.8419923767270232,13,16,10,6,10,9,4
71,0,0,2.039477018261141,0.11511999610395407,16,20,11,2,18,3,13
72,0,0,1.4870893194720214,0.18435900662193316,21,31,18,6,25,6,15
73,1,1,1.5604250651164053,0.8264143385966696,11,13,5,3,10,7,4
74,0,0,0.9201617772945354,0.2849249322069419,11,13,8,2,11,3,8
75,0,0,2.7260530432034678,0.0614534173766319,9,9,4,2,7,2,7
76,1,1,1.966740475711244,0.8772605770301747,5,6,3,0,6,5,0
77,0,0,0.8167567220663665,0.30645255114919845,13,17,10,4,13,6,7
78,0,0,0.2510084510806849,0.43757530051604443,17,25,16,9,16,8,9
79,0,0,1.0052400324675892,0.2679124166828304,30,46,25,14,32,12,18
80,0,1,1.0312864331211247,0.7371652217037208,7,7,4,2,5,5,2
81,0,0,1.7024022495756808,0.15415177784748502,19,25,13,8,17,7,12
82,1,1,1.6084372052663323,0.8331942998610373,25,38,22,9,29,15,10
83,0,0,2.1411309718770637,0.1051629133769908,6,5,1,1,4,2,4
84,0,0,3.263232963204522,0.03685427991163659,25,36,24,10,26,10,15
85,0,0,2.9929848491211213,0.04774380234355735,9,10,5,2,8,1,8
86,0,1,0.1113466551707421,0.5278079393118009,15,21,16,5,16,11,4
87,1,0,0.2597033974641521,0.4354366210672628,1,0,0,0,0,0,1
88,1,1,2.5477021812989977,0.9274189933870142,20,30,19,7,23,11,9
89,0,0,1.6483221746357015,0.16133584142382118,11,13,7,3,10,4,7
90,1,1,3.315163136087321,0.9649453479966679,10,13,9,1,12,9,1
91,1,1,5.7141885871787474,0.9967120203274911,15,23,14,1,22,14,1
92,1,1,3.1276361847527094,0.9580184252310403,13,18,11,2,16,11,2
93,0,0,4.682558800429316,0.009170426039289636,21,28,17,5,23,4,17
94,0,0,2.2148540435043476,0.09842449894688743,6,6,4,0,6,0,6
95,0,0,4.789077526481361,0.008251475600638436,24,34,17,9,25,8,16
96,0,0,7.219659954334328,0.0007315158003375899,27,35,18,10,25,9,18
97,1,1,6.776216311342843,0.9988607170933199,15,22,11,1,21,13,2
98,1,1,5.188684527233225,0.9944516148738305,18,29,19,3,26,16,2
99,1,1,2.724286612085837,0.938444621402498,13,17,10,2,15,9,4
100,1,1,4.3242024035382185,0.9869290043557688,11,16,12,0,16,11,0
101,1,0,3.4383867314302647,0.031117085517034626,19,24,14,5,19,4,15
102,0,0,2.664294107402627,0.0651134466232397,18,24,15,6,18,5,13
103,0,0,2.5009668897141464,0.07579042525019186,11,12,8,1,11,2,9
104,1,0,0.01182949625027252,0.49704266042411593,40,63,39,17,46,19,21
105,0,0,3.795900667848531,0.021969178988098803,19,26,16,5,21,4,15
106,1,1,2.820639814246097,0.9437810235895632,18,25,15,4,21,13,5
107,1,1,4.36334539750576,0.9874244482937273,13,18,9,2,16,10,3
108,1,1,8.198341757411562,0.999724966274316,19,33,24,3,30,18,1
109,1,1,6.504964365297278,0.9985062405881436,16,23,13,3,20,12,4
110,0,1,0.1386187460714534,0.5345993016687858,11,13,8,4,9,5,6
111,0,0,1.220356702732817,0.2278736836099039,12,13,7,2,11,3,9
112,0,0,0.025020008899867996,0.49374532405766436,15,18,10,4,14,4,11
113,1,1,2.3886488558362204,0.915957616461375,25,39,27,7,32,18,7
114,1,1,4.805846353693795,0.9918846247523666,13,18,11,1,17,11,2
115,0,0,0.003711705594203085,0.49907207466676595,8,8,3,2,6,3,5
116,1,1,1.8837389226200658,0.8680399968422462,9,12,8,3,9,8,1
117,0,0,6.287594492782472,0.0018557766458876523,17,18,8,2,16,2,15
118,1,1,1.1754481123391813,0.7641283754224196,17,24,14,6,18,10,7
119,0,0,2.7137184323254644,0.06216869953961823,11,12,8,2,10,3,8
120,1,0,0.045089331382772935,0.48872957653208404,7,6,3,1,5,2,5
121,0,0,3.0526417246052477,0.045103559617246436,24,31,18,5,26,6,18
122,0,0,3.2333279332641003,0.03793061758845573,14,20,13,0,20,0,14
123,0,0,3.9455128197533647,0.018974307543820346,29,43,28,9,34,10,19
124,0,0,3.4166003958116664,0.03178067009384422,19,26,17,4,22,4,15
125,1,1,4.841087997041169,0.9921634408383543,12,16,11,2,14,10,2
126,1,1,4.412881650193343,0.9880249383858297,36,58,40,12,46,22,14
127,0,0,0.7306931383865445,0.3250426414033304,16,21,14,3,18,6,10
128,1,1,1.5857596077169391,0.830018672919553,5,5,3,0,5,5,0
129,0,0,2.8273513581419167,0.055863931427516667,25,38,24,9,29,7,18
130,0,1,0.6398413027913492,0.654717586004488,14,18,11,3,15,8,6
131,1,1,3.655724666784017,0.9748082608483146,12,19,12,2,17,11,1
132,1,1,1.4261727928639567,0.8063042920464809,19,26,15,8,18,9,10
133,0,0,2.8887871503051294,0.05271064588646157,19,25,14,5,20,4,15
134,0,0,2.4499539503729055,0.07944191676937018,16,22,13,6,16,5,11
135,0,1,3.5785188233476455,0.9728411756964963,33,51,31,13,38,18,15
136,0,0,0.46524986371625787,0.38574115159599254,7,7,3,1,6,1,6
137,1,1,6.20912226971144,0.9979930342049955,23,36,25,5,31,18,5
138,1,1,0.9165640308444294,0.7143414863191861,5,5,2,1,4,4,1
139,0,1,1.0226851922292741,0.7354953122436154,12,15,8,4,11,6,6
140,0,0,3.601686171486905,0.026553374111560557,26,37,23,6,31,9,17
141,0,0,0.6636585754253319,0.3399182428285442,14,17,8,3,14,4,10
142,0,0,3.294389544327515,0.03576416320811615,22,31,18,4,27,4,18
143,0,0,2.741096472035156,0.060591461899617394,9,12,5,2,10,1,8
144,1,1,1.193774035923937,0.7674153679364721,21,30,19,8,22,14,7
145,1,1,0.4119994424508404,0.6015672105981085,4,3,1,1,2,3,1
146,0,1,0.8490193862454776,0.7003613959105022,24,36,22,11,25,11,13
147,0,0,2.7419684650369196,0.06054184695246889,10,13,7,3,10,2,8
148,0,0,0.140324008775786,0.46497644917891323,7,6,2,1,5,2,5
149,0,0,4.131991339328537,0.01579732321420213,17,22,13,1,21,2,15
150,1,1,2.5961302802394073,0.9306121154508241,13,16,9,2,14,10,3
151,0,0,8.514314202134246,0.00020053640459460897,20,26,18,2,24,3,17
152,1,1,3.3378812425589497,0.965705742151286,14,18,10,4,14,8,6
153,0,0,2.376092860443002,0.08501399652751751,26,37,24,8,29,10,16
154,0,0,3.866164360150837,0.020509097923824715,13,13,6,2,11,1,12
155,1,1,4.760606529239543,0.9915122430475315,20,27,17,4,23,14,6
156,1,1,2.377802242551729,0.9151188762354874,10,12,6,2,10,8,2
157,1,1,2.99325973199511,0.9522686934690725,16,19,9,3,16,11,5
158,1,1,2.166390711919941,0.8971905238928629,11,15,9,1,14,10,1
159,0,0,2.466724371848632,0.07822409851323653,27,42,27,10,32,13,14
160,0,0,0.30064104936522007,0.42540078082622,17,21,11,5,16,7,10
161,1,1,0.7246245713213464,0.6736245651470505,7,6,2,2,4,4,3
162,1,1,2.9327661832214327,0.9494426207429189,7,8,5,1,7,6,1
163,0,0,6.651071880339963,0.0012909670614592583,30,39,24,6,33,7,23
164,0,1,0.20011401614226632,0.5498622180368682,17,22,10,8,14,8,9
165,1,1,1.5879644766160887,0.8303295264295307,25,35,24,7,28,16,9
166,1,1,7.8696788889780915,0.9996179889308833,17,27,16,2,25,16,1
167,1,1,1.549070143633455,0.8247793911111525,14,16,11,3,13,8,6
168,0,1,2.371396909015654,0.9146200087365463,8,10,4,1,9,7,1
169,1,1,3.618874357124075,0.9738873141043293,23,30,17,6,24,14,9
170,1,1,0.574737386891663,0.6398555822866918,2,1,0,0,1,2,0
171,0,0,3.4663874878602003,0.03028388949326144,19,29,17,5,24,5,14
172,1,1,1.519698026980201,0.8204940092265199,4,4,2,0,4,4,0
173,1,1,0.6552231920588087,0.6581865299053649,29,44,29,12,32,16,13
174,0,0,0.519775928235994,0.3729046306520082,17,23,13,6,17,6,11
175,0,0,0.061594929630250705,0.48460613422901866,5,4,1,1,3,1,4
176,1,0,0.5080349711298899,0.37565428702294357,12,16,9,5,11,5,7
177,0,0,0.17381545203257343,0.45665520913635704,8,8,3,2,6,3,5
178,1,1,0.542759620448114,0.6324541419496073,12,15,8,4,11,7,5
179,1,0,3.1711948177082405,0.040264218698014,17,20,11,3,17,4,13
180,1,0,0.9970510469879552,0.26952161563555443,12,12,6,1,11,2,10
181,0,0,3.7177007232179147,0.023713751399368155,17,23,13,1,22,1,16
182,1,1,6.0283940776493985,0.9975964309447308,14,22,14,0,22,14,0
183,0,0,1.3949453073461775,0.19861944015843036,4,3,1,0,3,0,4
184,1,1,1.9719597446910193,0.8778214533312454,20,29,21,4,25,15,5
185,0,1,0.574737386891663,0.6398555822866918,2,1,0,0,1,2,0
186,1,1,2.7178396210158176,0.9380711481080563,30,46,28,10,36,17,13
187,0,0,1.3258802507265566,0.20984163657367738,16,21,12,3,18,4,12
188,1,1,2.4378968786278885,0.9196718556820511,13,15,7,4,11,8,5
189,0,0,2.9746706801222738,0.048583374250107725,12,15,7,1,14,1,11
190,0,0,3.5035264977924596,0.029212057604610653,8,9,5,1,8,1,7
191,0,0,0.5496015095881353,0.3659568667513089,10,9,3,2,7,3,7
192,1,1,4.538686413876671,0.9894255772635777,14,19,12,2,17,12,2
193,0,1,1.0803887806269679,0.746567549411029,13,19,13,5,14,8,5
194,0,0,4.3808667935022365,0.012359829262864941,42,63,39,15,48,17,25
195,1,0,0.8941776653473774,0.2902484569075464,20,27,15,7,20,7,13
196,0,1,2.679635375807208,0.9358142255723817,13,18,10,1,17,12,1
197,1,1,0.797013717593323,0.6893353242344108,10,12,7,1,11,8,2
198,1,1,1.5371255386817912,0.8230464745401971,4,4,2,0,4,4,0
199,1,1,1.9865707015188059,0.879379861665845,11,13,5,3,10,8,3
200,0,0,0.880412738262883,0.29309225669953787,12,14,7,5,9,4,8
201,0,0,4.586337880677849,0.01008731667450613,18,22,13,5,17,5,13
202,1,1,3.7230479226835813,0.9764097290306946,8,10,6,0,10,8,0
203,0,0,1.94871303916566,0.1246937559827963,25,33,22,6,27,13,12
204,1,1,0.14504583015168526,0.5361980177375352,34,50,31,10,40,19,15
205,1,1,1.8442402605066934,0.8634494242020239,13,16,9,3,13,9,4
206,1,0,1.1531887426224492,0.2399071282566988,19,24,15,4,20,5,14
207,0,0,4.64641872578508,0.009504699832022734,11,13,8,0,13,0,11
208,0,0,2.3981104790975607,0.08331689543729415,10,10,5,3,7,4,6
209,1,1,1.530942292856358,0.8221441410733812,6,6,3,1,5,5,1
210,1,1,1.5442212112451856,0.8240775274741133,5,5,2,1,4,4,1
211,0,0,1.8820625127545056,0.1321521486482733,19,25,15,6,19,6,13
212,0,0,1.1789908832734195,0.2352336866176764,40,61,40,12,49,19,21
213,1,0,2.5275960596779465,0.0739460952879063,12,14,8,0,14,0,12
214,1,1,8.255507646999293,0.9997402438981043,22,35,24,1,34,21,1
215,1,1,4.077376089223273,0.9833306887031271,21,27,15,5,22,14,7
216,1,1,0.18940307643414345,0.547209721821897,18,24,16,5,19,7,11
217,0,1,0.7801295521623057,0.6857080347236839,23,34,22,7,27,13,10
218,1,1,6.525896033649037,0.9985371372383168,25,42,29,3,39,21,4
219,0,1,0.592910040959316,0.6440325653008037,11,13,7,3,10,7,4
220,1,1,1.7640094378627467,0.8537111031666935,17,25,15,4,21,12,5
221,1,1,1.7904455547535039,0.8569818941466162,13,15,8,4,11,8,5
222,1,1,5.256935998349267,0.9948157687594641,20,28,18,3,25,14,6
223,0,0,5.307671958467742,0.004929029453849987,25,33,19,8,25,7,18
224,0,0,3.0686015068829433,0.04442115289758086,34,49,32,10,39,15,19
225,0,0,0.288457089006953,0.42838163911465965,7,6,1,2,4,2,5
226,0,0,0.12526246126441754,0.4687252674897172,23,33,21,7,26,14,9
227,1,1,2.686772458123638,0.9362415901720572,14,19,10,2,17,12,2
228,0,0,0.040706010509103274,0.4898249023277693,8,8,4,1,7,2,6
229,0,0,4.433687931332129,0.011731371991606565,12,13,9,1,12,1,11
230,0,0,1.5212577738181547,0.17927638048594297,21,30,16,6,24,7,14
231,0,0,2.227713409074605,0.09728927387328168,11,13,8,1,12,1,10
232,0,0,2.28034177246199,0.09276418588776347,24,35,21,6,29,5,19
233,1,1,2.689342840801322,0.9363948527931435,13,15,7,2,13,9,4
234,0,0,2.844746733064827,0.05495350137513855,18,23,11,3,20,5,13
235,1,1,5.830276423305087,0.9970713373187007,11,16,9,0,16,11,0
236,0,1,1.6061876851204744,0.8328814236678918,5,6,3,0,6,5,0
237,0,0,0.45721957086057374,0.3876456258404518,12,14,10,2,12,5,7
238,1,1,0.25339328020841556,0.5630115258206646,7,6,2,2,4,4,3
239,0,0,1.4709803764893783,0.18679364730382741,17,25,15,7,18,6,11
240,1,1,3.492132512579942,0.9704630845635339,10,11,5,2,9,7,3
241,1,1,0.22456254299550515,0.5559058961947809,7,7,3,2,5,4,3
242,1,1,1.6957773466103665,0.8449824270793223,9,11,8,1,10,8,1
243,1,1,1.0778435978135645,0.7460856873760471,11,12,6,4,8,5,6
244,0,0,2.458929486372319,0.07878800050611146,23,34,19,7,27,7,16
245,1,1,1.7970620250794556,0.8577909208939624,4,4,2,0,4,4,0
246,1,0,0.002556794170077592,0.4993608018056942,3,2,0,1,1,1,2
247,0,1,0.49355618993491013,0.6209438212638658,8,8,4,3,5,4,4
248,1,1,1.0908967494682336,0.7485505477640659,12,17,12,2,15,8,4
249,0,0,3.450153155434811,0.03076429226306676,25,33,19,4,29,7,18
250,0,1,0.4171534542737869,0.6028018962275294,11,15,8,4,11,8,3
251,0,0,4.920269879369312,0.0072442984142401246,10,9,5,0,9,0,10
252,1,1,0.4845116440871635,0.6188126663595074,29,44,26,13,31,13,16
253,1,1,1.1392587003894623,0.7575435095060247,21,29,19,5,24,10,11
254,0,0,1.3651291535075818,0.20340794495739256,29,43,26,10,33,10,19
255,1,0,0.11003934641929414,0.4725178887570095,20,30,17,8,22,11,9
256,1,0,1.3684369533990397,0.2028724975099938,20,25,14,6,19,6,14
257,1,0,2.614047370710809,0.06823980905324256,14,17,10,2,15,3,11
258,0,1,0.3499650880080618,0.5866091128246295,8,7,2,3,4,4,4
259,0,0,4.481802238567104,0.011186453617864744,22,31,16,5,26,5,17
260,1,1,0.8406521859079854,0.6986025561110971,19,26,16,9,17,11,8
261,1,1,2.5261522258427545,0.9259549729164446,9,12,8,1,11,8,1
262,1,1,4.115478639855262,0.9839438778238982,18,29,20,3,26,16,2
263,0,0,3.384722036340362,0.03277636572279641,11,14,9,2,12,1,10
264,0,0,0.646016670493224,0.3438877320926954,26,38,27,5,33,12,14
265,1,1,6.220854090079375,0.9980163955589525,16,26,16,1,25,15,1
266,1,0,0.030237718405582648,0.49244114632384295,21,30,16,9,21,12,9
267,1,1,2.8459082968059213,0.9451067916526472,21,31,20,5,26,14,7
268,0,0,2.8418727244822595,0.05510295007978083,16,18,10,2,16,3,13
269,0,0,2.5789319240342543,0.07050669568522061,33,50,31,10,40,14,19
270,1,1,0.933541549050289,0.7177932363173725,6,6,3,1,5,5,1
271,0,0,0.7134897516967149,0.3288281916891498,3,2,0,1,1,1,2
272,0,0,2.0563136853384476,0.11341597139520965,11,10,5,1,9,3,8
273,0,1,3.478665378611683,0.9700746006084626,15,20,10,2,18,12,3
274,1,1,2.9038286724984412,0.9480353776680301,19,26,17,4,22,12,7
275,0,0,2.611152804039275,0.06842408485557738,16,20,14,3,17,8,8
276,0,0,1.370903498864856,0.20247391181706154,12,14,7,2,12,3,9
277,0,0,4.012568599236009,0.01776555417630954,17,25,15,5,20,2,15
278,0,0,0.4709556750303363,0.3843900731028175,11,13,8,2,11,4,7
279,1,1,3.9320109527721563,0.9807727257693827,11,16,9,1,15,10,1
280,1,1,1.891456508132206,0.868921511507673,12,12,5,3,9,7,5
281,1,1,0.24012116140542705,0.5597435073748546,3,2,0,1,1,2,1
282,0,1,0.6219097243871665,0.6506527608733652,29,43,28,9,34,16,13
283,1,0,0.5216336817030438,0.3724703036843514,2,1,0,0,1,0,2
284,1,1,0.9271254380185836,0.7164917354549429,12,14,8,3,11,7,5
285,0,0,0.03904608591779013,0.49023971853022297,24,34,22,7,27,12,12
286,1,1,1.6077150508113986,0.8330939095580582,13,17,10,2,15,10,3
287,1,1,0.12973117616252816,0.5323873829917912,8,7,1,4,3,3,5
288,1,1,1.3331805049464944,0.791366240957676,10,13,7,2,11,8,2
289,1,0,3.1573029080928023,0.04080448570446604,19,24,16,4,20,5,14
290,0,0,2.702221307176795,0.06284240897516669,20,25,12,6,19,8,12
291,0,0,0.7645199116763097,0.31766574986730123,2,1,0,0,1,0,2
292,1,1,1.0794248218600044,0.7463851207832106,18,24,14,5,19,10,8
293,1,1,3.6769228571830896,0.9753236208210964,12,18,12,2,16,11,1
294,1,1,1.6301006062411019,0.8361834203568751,24,36,19,10,26,14,10
295,0,0,5.050070753333913,0.006368067798361299,12,14,6,0,14,0,12
296,0,0,1.5200294557266067,0.17945718194282978,28,42,25,9,33,11,17
297,1,1,3.799539092054218,0.9781088623162069,29,48,34,8,40,22,7
298,0,0,2.331395119969053,0.08855599312390006,9,10,5,1,9,2,7
299,0,0,2.249482074678375,0.09539414943665858,12,14,8,2,12,2,10
300,0,1,2.6819014604296725,0.9359502057713238,19,28,18,5,23,11,8
301,0,1,1.5410929326858123,0.8236235493059507,9,10,5,2,8,5,4
302,0,0,2.3891866764702674,0.08400099176427589,25,37,27,7,30,10,15
303,0,1,1.0181200705422342,0.7346062502773574,8,8,3,2,6,5,3
304,0,0,0.42629860964030264,0.3950105349006453,6,7,3,1,6,1,5
305,1,0,3.3052039301301885,0.035393094701958616,40,63,36,12,51,13,27
306,0,0,0.3235103968956465,0.4198204762644119,6,6,4,2,4,3,3
307,1,1,1.5823186354744712,0.8295326426952031,27,41,24,10,31,17,10
308,1,1,4.6548671610268935,0.9905745080809082,21,29,16,5,24,16,5
309,1,1,1.585615805216149,0.8299983831961171,36,58,41,9,49,21,15
310,1,1,0.22455205571541903,0.5559033071509127,5,5,2,1,4,4,1
311,0,0,0.35317154509108944,0.41261354152447893,11,12,7,1,11,4,7
312,0,0,3.607088646185269,0.026414085973355816,17,21,12,5,16,5,12
313,1,1,3.63946717429011,0.9744059268971947,10,14,9,1,13,9,1
314,1,1,3.2289885167441748,0.9619107110144405,11,15,6,2,13,9,2
315,0,0,2.884259621494907,0.052937173871444254,20,25,11,7,18,8,12
316,0,0,0.2597033974641521,0.4354366210672628,1,0,0,0,0,0,1
317,0,1,1.5801276681477132,0.8292225981406588,17,24,16,7,17,10,7
318,0,0,3.9253334733517056,0.019353600456097575,22,31,18,7,24,7,15
319,0,0,4.96080196987827,0.006958545274734718,22,30,19,7,23,5,17
320,1,1,2.607104888083332,0.9313174407592678,12,12,5,3,9,8,4
321,0,1,2.756899787134651,0.9403018431538663,14,20,11,6,14,8,6
322,0,0,5.563699446809434,0.003819916642386456,15,20,13,0,20,0,15
323,0,0,0.6973915920565672,0.33239079894414303,18,24,13,5,19,6,12
324,1,1,4.309731417307428,0.9867410051127814,11,14,9,1,13,10,1
325,1,1,3.5291110818753797,0.9715048145141575,15,22,14,3,19,11,4
326,0,0,1.4891195915596454,0.18405390868129212,10,11,7,1,10,1,9
327,0,0,2.7820888402428223,0.05829977045431245,14,15,7,1,14,3,11
328,1,1,4.715631429410113,0.9911252559947248,8,10,4,0,10,8,0
329,1,1,1.5447202492960779,0.8241498631946895,6,6,3,1,5,5,1
330,0,0,0.4795659157400215,0.3823546331454305,7,8,5,2,6,3,4
331,0,0,4.129027223414366,0.015843474804636992,8,8,4,1,7,1,7
332,0,0,1.1113850826465268,0.2476127565266476,23,32,20,7,25,9,14
333,1,1,2.6276486479175962,0.9326199406998344,7,8,4,1,7,6,1
334,1,1,0.923713107833573,0.7157980725268923,20,26,13,9,17,11,9
335,0,1,1.1863764038318205,0.7660923606335116,25,35,19,11,24,8,17
336,0,0,0.9524406045975873,0.2783942616539391,12,15,8,4,11,3,9
337,1,1,1.110949758952193,0.752306133463081,8,8,4,2,6,4,4
338,1,0,0.678797200239892,0.3365298078882295,6,6,3,2,4,1,5
339,1,1,2.7360631406124707,0.9391214057468095,15,20,16,4,16,12,3
340,0,0,4.299402296635835,0.013394814415813805,17,19,10,4,15,3,14
341,1,1,1.64875489673617,0.8387227001469816,8,9,4,2,7,6,2
342,1,0,1.3418140927380504,0.2072118899637223,3,2,0,0,2,0,3
343,1,1,0.7075246750606752,0.6698539729603801,11,12,4,5,7,5,6
344,1,1,4.212795100752478,0.9854110590544949,21,31,20,7,24,12,9
345,0,0,0.9635370349497334,0.2761705807308592,5,5,2,0,5,0,5
346,0,0,3.150235154005955,0.04108201347755125,21,32,20,11,21,8,13
347,1,0,2.962440973416943,0.049151799365792614,11,13,8,0,13,0,11
348,1,1,0.3027378268918346,0.575111664553875,5,4,1,2,2,3,2
349,1,1,3.978717928908937,0.9816340095187243,13,16,7,2,14,9,4
350,0,0,0.7906304493822542,0.31203331574240156,43,70,43,19,51,19,24
351,0,0,1.287914076635349,0.2162060842535326,7,7,3,3,4,3,4
352,0,0,4.0868833233966395,0.016514187968954208,10,12,6,3,9,1,9
353,0,0,2.5689826575803236,0.071161518602881,15,15,6,2,13,2,13
354,0,0,0.5484173139052446,0.3662316821534276,12,14,7,3,11,4,8
355,1,1,5.941049842890309,0.9973776270376464,20,29,19,2,27,17,3
356,0,0,0.4252347926557034,0.3952647912917451,17,22,11,5,17,6,11
357,0,0,1.9828263661381156,0.12101786795524139,24,37,22,9,28,8,16
358,1,1,3.593744942999302,0.97324058511364,38,63,42,16,47,24,14
359,0,1,2.07385395012932,0.8883358276582891,9,10,4,3,7,5,4
360,0,0,4.394702523463199,0.01219207014638013,18,25,17,5,20,4,14
361,0,0,10.271387589762778,3.460812079159048e-05,18,25,15,0,25,0,18
362,1,1,4.029076142390825,0.9825202200522498,10,13,7,2,11,8,2
363,0,0,5.414599136612501,0.004431397059093123,22,29,18,3,26,3,19
364,1,1,3.239468552603517,0.9622928304795166,10,12,6,3,9,7,3
365,0,0,4.610694752599954,0.009846979366766373,12,17,9,2,15,1,11
366,0,0,2.819365234884291,0.056286641820705974,41,67,42,16,51,19,22
367,1,1,2.669533684837494,0.9352047799207313,24,37,24,7,30,17,7
368,0,0,4.0720831431962825,0.01675629264884515,23,33,21,7,26,6,17
