,y_true,y_pred,default_final_strength,predicted_prob,num_args,num_rels,num_rels_not_flat,num_atts,num_supp,num_pos_args,num_neg_args
42,1,0,0.5957032773144917,0.3553273303007126,2,1,0,0,1,0,2
43,0,0,1.940320533260251,0.12561264680506445,28,35,28,7,28,10,18
44,1,0,2.465106718566428,0.07834081915854552,24,30,25,9,21,9,15
45,0,0,0.09183646762834874,0.4770570058069765,23,26,19,7,19,11,12
46,1,0,0.9153019865585339,0.28591611321813304,17,18,11,6,12,7,10
47,1,1,2.4531769868471427,0.9207934675232439,16,18,15,7,11,10,6
48,0,0,3.795064922322287,0.02198714343886987,15,17,12,4,13,2,13
49,0,1,6.998519525859744,0.999087600250495,29,33,26,15,18,19,10
50,0,0,0.8500968202694662,0.29941254765934877,6,6,3,2,4,1,5
51,1,1,5.713013122033881,0.9967081658796761,17,20,16,5,15,14,3
52,0,0,1.1492986640453144,0.2406172082413457,14,15,9,4,11,6,8
53,1,1,1.9581213830124484,0.876329499134134,6,5,4,1,4,5,1
54,1,1,1.0184979226844653,0.7346799097654613,19,19,13,7,12,9,10
55,1,1,4.558454841809608,0.989630417962836,22,25,18,6,19,12,10
56,1,1,1.6916473373709904,0.8444406779391851,9,10,8,4,6,7,2
57,0,0,1.9020577494330917,0.12987575496377446,6,5,2,0,5,0,6
58,0,0,4.220170913236259,0.01448328426174017,18,18,12,3,15,5,13
59,1,1,4.020118635286968,0.9823657149345794,39,47,39,19,28,21,18
60,0,0,2.3297227113282677,0.08869107254630026,7,6,4,1,5,1,6
61,0,1,1.17208181321713,0.7635211070860908,8,8,5,3,5,6,2
62,0,0,1.049626977238055,0.25929673786005547,8,8,4,1,7,2,6
63,0,0,2.5430946506202528,0.07289176478505455,22,25,17,6,19,5,17
64,1,1,2.4648402536777985,0.9216399389726335,12,13,9,4,9,9,3
65,1,1,0.7786334811116029,0.6853855231286916,14,16,11,7,9,8,6
66,0,0,4.838425541056722,0.007857287298792426,21,24,18,4,20,4,17
67,0,0,0.17090373092912148,0.4573777596364791,14,16,11,6,10,8,6
68,1,0,0.24909029344636235,0.4380474215524832,11,10,5,3,7,4,7
69,0,0,0.26470543861966234,0.4342073609872622,12,11,6,3,8,5,7
70,1,1,1.6731276800067738,0.8419923767270232,13,15,10,6,9,8,5
71,0,0,2.039477018261141,0.11511999610395407,16,18,11,6,12,5,11
72,0,0,1.4870893194720214,0.18435900662193316,21,23,18,7,16,8,13
73,1,1,1.5604250651164056,0.8264143385966696,11,10,5,3,7,7,4
74,0,0,0.9201617772945352,0.2849249322069419,11,11,8,3,8,4,7
75,0,0,2.7260530432034678,0.0614534173766319,9,9,4,2,7,1,8
76,1,1,1.9667404757112446,0.8772605770301747,5,4,3,0,4,5,0
77,0,0,0.816756722066367,0.30645255114919845,13,13,10,2,11,5,8
78,0,0,0.2510084510806849,0.43757530051604443,17,20,16,7,13,9,8
79,0,0,1.0052400324675874,0.2679124166828304,30,34,25,9,25,13,17
80,0,1,1.0312864331211247,0.7371652217037208,7,7,4,3,4,5,2
81,0,0,1.7024022495756808,0.15415177784748502,19,20,13,5,15,8,11
82,1,1,1.6084372052663323,0.8331942998610373,25,28,22,10,18,13,12
83,0,0,2.1411309718770637,0.1051629133769908,6,5,1,1,4,2,4
84,0,0,3.26323296320452,0.03685427991163659,25,30,24,8,22,8,17
85,0,0,2.992984849121121,0.04774380234355735,9,8,5,1,7,1,8
86,0,1,0.11134665517074227,0.5278079393118009,15,19,16,8,11,7,8
87,1,0,0.2597033974641521,0.4354366210672628,1,0,0,0,0,0,1
88,1,1,2.547702181298998,0.9274189933870142,20,24,19,12,12,12,8
89,0,0,1.6483221746357013,0.16133584142382118,11,11,7,2,9,3,8
90,1,1,3.3151631360873206,0.9649453479966679,10,11,9,4,7,8,2
91,1,1,5.714188587178746,0.9967120203274911,15,16,14,3,13,13,2
92,1,1,3.12763618475271,0.9580184252310403,13,14,11,5,9,10,3
93,0,0,4.682558800429315,0.009170426039289636,21,24,17,7,17,5,16
94,0,0,2.2148540435043476,0.09842449894688743,6,6,4,0,6,0,6
95,0,0,4.7890775264813605,0.008251475600638436,24,25,17,6,19,7,17
96,0,0,7.219659954334325,0.0007315158003375899,27,28,18,5,23,8,19
97,1,1,6.776216311342843,0.9988607170933199,15,14,11,1,13,13,2
98,1,1,5.188684527233225,0.9944516148738305,18,21,19,6,15,14,4
99,1,1,2.7242866120858373,0.938444621402498,13,13,10,5,8,9,4
100,1,1,4.3242024035382185,0.9869290043557688,11,13,12,0,13,11,0
101,1,0,3.438386731430265,0.031117085517034626,19,21,14,6,15,5,14
102,0,0,2.6642941074026267,0.0651134466232397,18,22,15,6,16,5,13
103,0,0,2.500966889714146,0.07579042525019186,11,12,8,1,11,2,9
104,1,0,0.011829496250274296,0.49704266042411593,40,50,39,18,32,17,23
105,0,0,3.7959006678485308,0.021969178988098803,19,22,16,8,14,7,12
106,1,1,2.8206398142460976,0.9437810235895632,18,20,15,6,14,12,6
107,1,1,4.363345397505758,0.9874244482937273,13,12,9,2,10,10,3
108,1,1,8.198341757411562,0.999724966274316,19,25,24,5,20,16,3
109,1,1,6.50496436529728,0.9985062405881436,16,17,13,4,13,13,3
110,0,1,0.1386187460714534,0.5345993016687858,11,12,8,6,6,6,5
111,0,0,1.2203567027328168,0.2278736836099039,12,13,7,5,8,5,7
112,0,0,0.025020008899867996,0.49374532405766436,15,15,10,2,13,4,11
113,1,1,2.388648855836221,0.915957616461375,25,33,27,15,18,14,11
114,1,1,4.805846353693795,0.9918846247523666,13,15,11,1,14,11,2
115,0,0,0.003711705594203085,0.49907207466676595,8,7,3,2,5,3,5
116,1,1,1.883738922620066,0.8680399968422462,9,10,8,2,8,7,2
117,0,0,6.287594492782472,0.0018557766458876523,17,17,8,3,14,3,14
118,1,1,1.1754481123391818,0.7641283754224196,17,18,14,8,10,8,9
119,0,0,2.7137184323254644,0.06216869953961823,11,12,8,2,10,1,10
120,1,0,0.045089331382772935,0.48872957653208404,7,6,3,2,4,3,4
121,0,0,3.0526417246052477,0.045103559617246436,24,27,18,7,20,8,16
122,0,0,3.2333279332641003,0.03793061758845573,14,16,13,4,12,2,12
123,0,0,3.9455128197533655,0.018974307543820346,29,35,28,11,24,12,17
124,0,0,3.416600395811666,0.03178067009384422,19,23,17,5,18,5,14
125,1,1,4.841087997041168,0.9921634408383543,12,14,11,5,9,9,3
126,1,1,4.412881650193344,0.9880249383858297,36,47,40,21,26,19,17
127,0,0,0.7306931383865449,0.3250426414033304,16,18,14,2,16,5,11
128,1,1,1.5857596077169387,0.830018672919553,5,4,3,0,4,5,0
129,0,0,2.8273513581419163,0.055863931427516667,25,31,24,11,20,9,16
130,0,1,0.6398413027913494,0.654717586004488,14,15,11,3,12,8,6
131,1,1,3.6557246667840175,0.9748082608483146,12,13,12,3,10,10,2
132,1,1,1.4261727928639567,0.8063042920464809,19,21,15,11,10,11,8
133,0,0,2.888787150305129,0.05271064588646157,19,22,14,6,16,5,14
134,0,0,2.449953950372905,0.07944191676937018,16,19,13,6,13,5,11
135,0,1,3.5785188233476446,0.9728411756964963,33,39,31,16,23,18,15
136,0,0,0.46524986371625787,0.38574115159599254,7,7,3,3,4,2,5
137,1,1,6.20912226971144,0.9979930342049955,23,29,25,9,20,15,8
138,1,1,0.9165640308444294,0.7143414863191861,5,4,2,1,3,4,1
139,0,1,1.0226851922292743,0.7354953122436154,12,11,8,4,7,7,5
140,0,0,3.6016861714869046,0.026553374111560557,26,29,23,8,21,8,18
141,0,0,0.6636585754253319,0.3399182428285442,14,13,8,3,10,5,9
142,0,0,3.2943895443275144,0.03576416320811615,22,25,18,7,18,6,16
143,0,0,2.7410964720351556,0.060591461899617394,9,8,5,1,7,1,8
144,1,1,1.1937740359239362,0.7674153679364721,21,24,19,5,19,13,8
145,1,1,0.4119994424508404,0.6015672105981085,4,3,1,1,2,3,1
146,0,1,0.8490193862454776,0.7003613959105022,24,29,22,13,16,13,11
147,0,0,2.74196846503692,0.06054184695246889,10,10,7,2,8,2,8
148,0,0,0.140324008775786,0.46497644917891323,7,6,2,1,5,2,5
149,0,0,4.131991339328537,0.01579732321420213,17,19,13,6,13,5,12
150,1,1,2.5961302802394073,0.9306121154508241,13,13,9,3,10,11,2
151,0,0,8.514314202134246,0.00020053640459460897,20,23,18,5,18,3,17
152,1,1,3.3378812425589492,0.965705742151286,14,15,10,9,6,9,5
153,0,0,2.3760928604430016,0.08501399652751751,26,30,24,6,24,11,15
154,0,0,3.866164360150837,0.020509097923824715,13,12,6,1,11,1,12
155,1,1,4.760606529239541,0.9915122430475315,20,22,17,7,15,15,5
156,1,1,2.377802242551729,0.9151188762354874,10,10,6,2,8,8,2
157,1,1,2.99325973199511,0.9522686934690725,16,15,9,3,12,11,5
158,1,1,2.1663907119199406,0.8971905238928629,11,12,9,3,9,9,2
159,0,0,2.466724371848631,0.07822409851323653,27,33,27,12,21,12,15
160,0,0,0.3006410493652196,0.42540078082622,17,18,11,5,13,7,10
161,1,1,0.7246245713213464,0.6736245651470505,7,6,2,2,4,4,3
162,1,1,2.932766183221433,0.9494426207429189,7,7,5,2,5,6,1
163,0,0,6.651071880339961,0.0012909670614592583,30,33,24,4,29,6,24
164,0,1,0.20011401614226587,0.5498622180368682,17,17,10,5,12,8,9
165,1,1,1.5879644766160887,0.8303295264295307,25,30,24,14,16,13,12
166,1,1,7.8696788889780915,0.9996179889308833,17,18,16,1,17,16,1
167,1,1,1.549070143633455,0.8247793911111525,14,15,11,5,10,9,5
168,0,1,2.3713969090156546,0.9146200087365463,8,7,4,1,6,7,1
169,1,1,3.6188743571240756,0.9738873141043293,23,24,17,8,16,14,9
170,1,1,0.574737386891663,0.6398555822866918,2,1,0,0,1,2,0
171,0,0,3.4663874878602003,0.03028388949326144,19,22,17,8,14,8,11
172,1,1,1.519698026980201,0.8204940092265199,4,3,2,0,3,4,0
173,1,1,0.6552231920588083,0.6581865299053649,29,36,29,18,18,16,13
174,0,0,0.5197759282359935,0.3729046306520082,17,19,13,5,14,7,10
175,0,0,0.061594929630250705,0.48460613422901866,5,4,1,1,3,1,4
176,1,0,0.5080349711298897,0.37565428702294357,12,14,9,5,9,6,6
177,0,0,0.17381545203257343,0.45665520913635704,8,7,3,1,6,3,5
178,1,1,0.542759620448114,0.6324541419496073,12,13,8,3,10,7,5
179,1,0,3.1711948177082396,0.040264218698014,17,18,11,4,14,5,12
180,1,0,0.9970510469879552,0.26952161563555443,12,12,6,4,8,4,8
181,0,0,3.717700723217915,0.023713751399368155,17,19,13,7,12,4,13
182,1,1,6.028394077649398,0.9975964309447308,14,15,14,3,12,12,2
183,0,0,1.3949453073461775,0.19861944015843036,4,3,1,0,3,0,4
184,1,1,1.9719597446910193,0.8778214533312454,20,25,21,9,16,12,8
185,0,1,0.574737386891663,0.6398555822866918,2,1,0,0,1,2,0
186,1,1,2.717839621015817,0.9380711481080563,30,35,28,14,21,17,13
187,0,0,1.3258802507265557,0.20984163657367738,16,17,12,3,14,4,12
188,1,1,2.437896878627888,0.9196718556820511,13,13,7,4,9,8,5
189,0,0,2.9746706801222746,0.048583374250107725,12,12,7,3,9,2,10
190,0,0,3.5035264977924596,0.029212057604610653,8,8,5,1,7,1,7
191,0,0,0.5496015095881353,0.3659568667513089,10,9,3,2,7,3,7
192,1,1,4.538686413876671,0.9894255772635777,14,15,12,4,11,11,3
193,0,1,1.080388780626968,0.746567549411029,13,16,13,8,8,8,5
194,0,0,4.3808667935022365,0.012359829262864941,42,48,39,16,32,18,24
195,1,0,0.8941776653473774,0.2902484569075464,20,22,15,7,15,7,13
196,0,1,2.679635375807207,0.9358142255723817,13,13,10,1,12,12,1
197,1,1,0.7970137175933232,0.6893353242344108,10,10,7,4,6,6,4
198,1,1,1.5371255386817915,0.8230464745401971,4,3,2,0,3,4,0
199,1,1,1.9865707015188059,0.879379861665845,11,10,5,3,7,8,3
200,0,0,0.880412738262883,0.29309225669953787,12,12,7,4,8,5,7
201,0,0,4.586337880677847,0.01008731667450613,18,20,13,3,17,4,14
202,1,1,3.7230479226835813,0.9764097290306946,8,8,6,0,8,8,0
203,0,0,1.9487130391656606,0.1246937559827963,25,30,22,10,20,9,16
204,1,1,0.1450458301516857,0.5361980177375352,34,40,31,17,23,15,19
205,1,1,1.8442402605066934,0.8634494242020239,13,13,9,4,9,10,3
206,1,0,1.1531887426224494,0.2399071282566988,19,22,15,4,18,6,13
207,0,0,4.64641872578508,0.009504699832022734,11,12,8,2,10,1,10
208,0,0,2.3981104790975603,0.08331689543729415,10,10,5,5,5,4,6
209,1,1,1.5309422928563576,0.8221441410733812,6,5,3,1,4,5,1
210,1,1,1.5442212112451856,0.8240775274741133,5,4,2,1,3,4,1
211,0,0,1.8820625127545063,0.1321521486482733,19,22,15,6,16,6,13
212,0,0,1.1789908832734186,0.2352336866176764,40,48,40,17,31,16,24
213,1,0,2.5275960596779465,0.0739460952879063,12,13,8,3,10,2,10
214,1,1,8.255507646999291,0.9997402438981043,22,27,24,9,18,17,5
215,1,1,4.077376089223273,0.9833306887031271,21,22,15,7,15,13,8
216,1,1,0.18940307643414345,0.547209721821897,18,20,16,5,15,8,10
217,0,1,0.7801295521623057,0.6857080347236839,23,27,22,10,17,13,10
218,1,1,6.525896033649037,0.9985371372383168,25,32,29,11,21,17,8
219,0,1,0.592910040959316,0.6440325653008037,11,11,7,4,7,7,4
220,1,1,1.7640094378627473,0.8537111031666935,17,18,15,7,11,10,7
221,1,1,1.7904455547535043,0.8569818941466162,13,13,8,3,10,7,6
222,1,1,5.256935998349267,0.9948157687594641,20,23,18,8,15,13,7
223,0,0,5.30767195846774,0.004929029453849987,25,27,19,6,21,7,18
224,0,0,3.0686015068829446,0.04442115289758086,34,41,32,13,28,13,21
225,0,0,0.288457089006953,0.42838163911465965,7,6,1,2,4,2,5
226,0,0,0.1252624612644171,0.4687252674897172,23,26,21,8,18,11,12
227,1,1,2.686772458123638,0.9362415901720572,14,14,10,4,10,11,3
228,0,0,0.040706010509103274,0.4898249023277693,8,8,4,3,5,3,5
229,0,0,4.433687931332129,0.011731371991606565,12,13,9,1,12,1,11
230,0,0,1.5212577738181547,0.17927638048594297,21,22,16,4,18,7,14
231,0,0,2.2277134090746054,0.09728927387328168,11,12,8,3,9,2,9
232,0,0,2.280341772461991,0.09276418588776347,24,28,21,9,19,7,17
233,1,1,2.689342840801322,0.9363948527931435,13,12,7,2,10,9,4
234,0,0,2.844746733064826,0.05495350137513855,18,18,11,2,16,6,12
235,1,1,5.8302764233050866,0.9970713373187007,11,11,9,2,9,10,1
236,0,1,1.6061876851204742,0.8328814236678918,5,4,3,0,4,5,0
237,0,0,0.4572195708605733,0.3876456258404518,12,13,10,1,12,5,7
238,1,1,0.25339328020841556,0.5630115258206646,7,6,2,3,3,5,2
239,0,0,1.4709803764893776,0.18679364730382741,17,20,15,6,14,6,11
240,1,1,3.492132512579941,0.9704630845635339,10,9,5,2,7,7,3
241,1,1,0.22456254299550538,0.5559058961947809,7,6,3,2,4,4,3
242,1,1,1.6957773466103665,0.8449824270793223,9,10,8,3,7,7,2
243,1,1,1.0778435978135645,0.7460856873760471,11,11,6,6,5,6,5
244,0,0,2.458929486372319,0.07878800050611146,23,25,19,7,18,9,14
245,1,1,1.7970620250794551,0.8577909208939624,4,3,2,0,3,4,0
246,1,0,0.002556794170077592,0.4993608018056942,3,2,0,1,1,1,2
247,0,1,0.49355618993491013,0.6209438212638658,8,7,4,2,5,4,4
248,1,1,1.0908967494682336,0.7485505477640659,12,15,12,7,8,6,6
249,0,0,3.4501531554348115,0.03076429226306676,25,26,19,5,21,7,18
250,0,1,0.4171534542737876,0.6028018962275294,11,11,8,3,8,7,4
251,0,0,4.920269879369311,0.0072442984142401246,10,11,5,2,9,1,9
252,1,1,0.4845116440871644,0.6188126663595074,29,33,26,10,23,14,15
253,1,1,1.1392587003894619,0.7575435095060247,21,26,19,13,13,10,11
254,0,0,1.3651291535075805,0.20340794495739256,29,34,26,11,23,13,16
255,1,0,0.11003934641929458,0.4725178887570095,20,22,17,9,13,10,10
256,1,0,1.3684369533990393,0.2028724975099938,20,22,14,4,18,6,14
257,1,0,2.6140473707108085,0.06823980905324256,14,15,10,3,12,2,12
258,0,1,0.3499650880080618,0.5866091128246295,8,7,2,4,3,5,3
259,0,0,4.481802238567105,0.011186453617864744,22,24,16,5,19,6,16
260,1,1,0.8406521859079858,0.6986025561110971,19,22,16,9,13,9,10
261,1,1,2.526152225842755,0.9259549729164446,9,10,8,2,8,8,1
262,1,1,4.115478639855262,0.9839438778238982,18,22,20,9,13,12,6
263,0,0,3.384722036340362,0.03277636572279641,11,12,9,1,11,1,10
264,0,0,0.646016670493224,0.3438877320926954,26,33,27,11,22,10,16
265,1,1,6.220854090079375,0.9980163955589525,16,18,16,5,13,13,3
266,1,0,0.030237718405582648,0.49244114632384295,21,22,16,5,17,12,9
267,1,1,2.845908296805921,0.9451067916526472,21,25,20,10,15,11,10
268,0,0,2.8418727244822604,0.05510295007978083,16,17,10,5,12,5,11
269,0,0,2.5789319240342543,0.07050669568522061,33,40,31,13,27,17,16
270,1,1,0.933541549050289,0.7177932363173725,6,5,3,1,4,5,1
271,0,0,0.7134897516967149,0.3288281916891498,3,2,0,1,1,1,2
272,0,0,2.0563136853384476,0.11341597139520965,11,10,5,2,8,4,7
273,0,1,3.4786653786116837,0.9700746006084626,15,15,10,4,11,11,4
274,1,1,2.9038286724984417,0.9480353776680301,19,23,17,11,12,11,8
275,0,0,2.611152804039275,0.06842408485557738,16,19,14,6,13,6,10
276,0,0,1.3709034988648563,0.20247391181706154,12,12,7,3,9,4,8
277,0,0,4.012568599236009,0.01776555417630954,17,20,15,7,13,4,13
278,0,0,0.4709556750303363,0.3843900731028175,11,12,8,3,9,5,6
279,1,1,3.9320109527721563,0.9807727257693827,11,11,9,3,8,9,2
280,1,1,1.8914565081322054,0.868921511507673,12,11,5,3,8,7,5
281,1,1,0.24012116140542705,0.5597435073748546,3,2,0,1,1,2,1
282,0,1,0.6219097243871659,0.6506527608733652,29,34,28,15,19,13,16
283,1,0,0.5216336817030438,0.3724703036843514,2,1,0,0,1,0,2
284,1,1,0.9271254380185836,0.7164917354549429,12,12,8,6,6,7,5
285,0,0,0.039046085917790574,0.49023971853022297,24,28,22,7,21,11,13
286,1,1,1.6077150508113986,0.8330939095580582,13,14,10,4,10,9,4
287,1,1,0.12973117616252816,0.5323873829917912,8,7,1,4,3,3,5
288,1,1,1.3331805049464944,0.791366240957676,10,10,7,4,6,7,3
289,1,0,3.157302908092802,0.04080448570446604,19,20,16,2,18,5,14
290,0,0,2.7022213071767958,0.06284240897516669,20,20,12,4,16,8,12
291,0,0,0.7645199116763097,0.31766574986730123,2,1,0,0,1,0,2
292,1,1,1.0794248218600047,0.7463851207832106,18,20,14,10,10,11,7
293,1,1,3.676922857183089,0.9753236208210964,12,13,12,5,8,9,3
294,1,1,1.6301006062411005,0.8361834203568751,24,25,19,6,19,14,10
295,0,0,5.050070753333912,0.006368067798361299,12,11,6,0,11,0,12
296,0,0,1.5200294557266063,0.17945718194282978,28,32,25,12,20,13,15
297,1,1,3.799539092054218,0.9781088623162069,29,39,34,15,24,19,10
298,0,0,2.331395119969053,0.08855599312390006,9,8,5,1,7,2,7
299,0,0,2.2494820746783746,0.09539414943665858,12,13,8,2,11,2,10
300,0,1,2.681901460429672,0.9359502057713238,19,21,18,6,15,11,8
301,0,1,1.5410929326858123,0.8236235493059507,9,9,5,5,4,7,2
302,0,0,2.389186676470267,0.08400099176427589,25,33,27,9,24,10,15
303,0,1,1.0181200705422342,0.7346062502773574,8,7,3,2,5,5,3
304,0,0,0.42629860964030264,0.3950105349006453,6,5,3,1,4,1,5
305,1,0,3.305203930130189,0.035393094701958616,40,46,36,12,34,17,23
306,0,0,0.3235103968956464,0.4198204762644119,6,6,4,3,3,2,4
307,1,1,1.5823186354744712,0.8295326426952031,27,30,24,11,19,15,12
308,1,1,4.654867161026892,0.9905745080809082,21,23,16,7,16,15,6
309,1,1,1.5856158052161486,0.8299983831961171,36,49,41,19,30,22,14
310,1,1,0.22455205571541903,0.5559033071509127,5,4,2,1,3,4,1
311,0,0,0.35317154509109017,0.41261354152447893,11,11,7,4,7,4,7
312,0,0,3.60708864618527,0.026414085973355816,17,19,12,2,17,4,13
313,1,1,3.6394671742901097,0.9744059268971947,10,11,9,2,9,9,1
314,1,1,3.2289885167441748,0.9619107110144405,11,10,6,2,8,9,2
315,0,0,2.8842596214949063,0.052937173871444254,20,20,11,4,16,9,11
316,0,0,0.2597033974641521,0.4354366210672628,1,0,0,0,0,0,1
317,0,1,1.5801276681477132,0.8292225981406588,17,21,16,10,11,11,6
318,0,0,3.9253334733517056,0.019353600456097575,22,25,18,8,17,8,14
319,0,0,4.96080196987827,0.006958545274734718,22,26,19,8,18,6,16
320,1,1,2.607104888083332,0.9313174407592678,12,12,5,4,8,8,4
321,0,1,2.7568997871346514,0.9403018431538663,14,16,11,7,9,9,5
322,0,0,5.563699446809434,0.003819916642386456,15,17,13,0,17,0,15
323,0,0,0.697391592056567,0.33239079894414303,18,19,13,4,15,7,11
324,1,1,4.309731417307429,0.9867410051127814,11,12,9,2,10,10,1
325,1,1,3.529111081875379,0.9715048145141575,15,18,14,5,13,10,5
326,0,0,1.4891195915596454,0.18405390868129212,10,10,7,1,9,1,9
327,0,0,2.782088840242823,0.05829977045431245,14,13,7,1,12,3,11
328,1,1,4.715631429410113,0.9911252559947248,8,7,4,0,7,8,0
329,1,1,1.5447202492960779,0.8241498631946895,6,5,3,1,4,5,1
330,0,0,0.4795659157400213,0.3823546331454305,7,7,5,2,5,2,5
331,0,0,4.129027223414366,0.015843474804636992,8,8,4,1,7,1,7
332,0,0,1.1113850826465264,0.2476127565266476,23,27,20,9,18,11,12
333,1,1,2.627648647917596,0.9326199406998344,7,6,4,2,4,5,2
334,1,1,0.923713107833573,0.7157980725268923,20,21,13,9,12,11,9
335,0,1,1.1863764038318214,0.7660923606335116,25,28,19,15,13,12,13
336,0,0,0.9524406045975872,0.2783942616539391,12,12,8,5,7,4,8
337,1,1,1.110949758952193,0.752306133463081,8,7,4,3,4,5,3
338,1,0,0.6787972002398921,0.3365298078882295,6,5,3,2,3,2,4
339,1,1,2.736063140612471,0.9391214057468095,15,19,16,7,12,10,5
340,0,0,4.299402296635836,0.013394814415813805,17,17,10,5,12,5,12
341,1,1,1.64875489673617,0.8387227001469816,8,7,4,2,5,6,2
342,1,0,1.3418140927380504,0.2072118899637223,3,2,0,0,2,0,3
343,1,1,0.7075246750606747,0.6698539729603801,11,10,4,4,6,5,6
344,1,1,4.212795100752479,0.9854110590544949,21,25,20,9,16,14,7
345,0,0,0.9635370349497334,0.2761705807308592,5,4,2,0,4,0,5
346,0,0,3.150235154005955,0.04108201347755125,21,26,20,8,18,8,13
347,1,0,2.9624409734169426,0.049151799365792614,11,11,8,0,11,0,11
348,1,1,0.3027378268918346,0.575111664553875,5,4,1,2,2,3,2
349,1,1,3.978717928908938,0.9816340095187243,13,12,7,3,9,10,3
350,0,0,0.7906304493822534,0.31203331574240156,43,51,43,12,39,18,25
351,0,0,1.2879140766353487,0.2162060842535326,7,7,3,2,5,2,5
352,0,0,4.0868833233966395,0.016514187968954208,10,10,6,3,7,2,8
353,0,0,2.5689826575803236,0.071161518602881,15,14,6,3,11,3,12
354,0,0,0.5484173139052448,0.3662316821534276,12,12,7,4,8,5,7
355,1,1,5.941049842890309,0.9973776270376464,20,22,19,2,20,17,3
356,0,0,0.4252347926557034,0.3952647912917451,17,17,11,3,14,6,11
357,0,0,1.9828263661381156,0.12101786795524139,24,28,22,11,17,11,13
358,1,1,3.5937449429993027,0.97324058511364,38,48,42,18,30,20,18
359,0,1,2.0738539501293207,0.8883358276582891,9,8,4,2,6,5,4
360,0,0,4.394702523463198,0.01219207014638013,18,21,17,4,17,2,16
361,0,0,10.271387589762774,3.460812079159048e-05,18,20,15,3,17,2,16
362,1,1,4.029076142390825,0.9825202200522498,10,10,7,3,7,8,2
363,0,0,5.414599136612501,0.004431397059093123,22,25,18,6,19,4,18
364,1,1,3.239468552603518,0.9622928304795166,10,10,6,4,6,7,3
365,0,0,4.610694752599954,0.009846979366766373,12,12,9,3,9,2,10
366,0,0,2.8193652348842893,0.056286641820705974,41,51,42,16,35,18,23
367,1,1,2.6695336848374946,0.9352047799207313,24,30,24,13,17,15,9
