,y_true,y_pred,default_final_strength,predicted_prob,num_args,num_rels,num_rels_not_flat,num_atts,num_supp,num_pos_args,num_neg_args
44,0,0,4.045470289060314,0.01720043896879686,14,13,2,5,8,5,9
45,0,0,2.250927652059056,0.09526947757030912,19,18,6,6,12,9,10
46,0,0,2.6985442487405287,0.06305931127847508,21,20,5,7,13,7,14
47,0,0,2.435559385167653,0.0805009973812214,20,19,2,9,10,9,11
48,1,1,4.270154881138004,0.9862131175409786,23,24,11,7,17,16,7
49,0,1,3.0804912079749163,0.9560808151906497,30,35,13,8,27,20,10
50,1,1,5.1289785204063865,0.9941122635431221,28,29,10,9,20,18,10
51,0,0,0.914419734198411,0.2860962750134417,26,28,10,9,19,12,14
52,1,1,1.211007398826578,0.7704771481233879,15,16,9,4,12,10,5
53,0,0,3.4320975899074906,0.03130725582651872,11,11,4,1,10,2,9
54,0,1,1.7891991629371216,0.8568290634901242,12,11,1,3,8,9,3
55,0,0,5.640275657396677,0.0035393179018260446,20,20,4,4,16,6,14
56,1,1,3.5855803757388274,0.9730271288748529,13,12,6,2,10,11,2
57,0,1,2.24390071424996,0.9041231231901676,13,12,3,3,9,9,4
58,0,0,4.904296925895173,0.0073600818397221435,18,17,1,5,12,5,13
59,1,1,0.6632895553238594,0.6599989538270303,10,9,0,3,6,7,3
60,1,1,7.778895842849199,0.9995817010665707,35,43,18,12,31,25,10
61,0,0,0.15547509689556316,0.46120933328184477,18,18,5,8,10,10,8
62,0,0,3.628919149259194,0.02585845098107431,21,21,6,5,16,7,14
63,1,0,1.1164719052278382,0.24666629517855276,24,25,8,9,16,13,11
64,0,0,1.623704910514947,0.16469455132878996,17,16,4,6,10,7,10
65,1,1,3.391361292802726,0.9674334608309145,13,14,5,2,12,11,2
66,0,0,1.9535785620582038,0.1241636764041345,13,12,1,5,7,5,8
67,0,0,0.8344145377476846,0.30271244930862484,7,6,0,2,4,2,5
68,0,0,0.7785503125132918,0.31463241097628525,19,18,5,5,13,7,12
69,1,1,0.02227796671910287,0.5055692613426934,10,9,1,3,6,7,3
70,0,0,3.2362203562185634,0.0378252085728541,15,17,10,7,10,7,8
71,0,0,3.986019190471626,0.018234820214234504,20,19,1,8,11,8,12
72,0,0,3.173051943762077,0.04019251499508081,17,16,4,6,10,6,11
73,1,1,5.941092056357064,0.9973777374444869,26,38,24,8,30,21,5
74,1,1,0.6372654454527806,0.6541350494993916,26,34,16,13,21,14,12
75,0,1,0.6506454600940825,0.6571559008862351,10,9,1,3,6,7,3
76,0,0,3.31506276256216,0.035058047378919044,16,15,3,5,10,6,10
77,0,0,0.6013981118104414,0.35402389300311743,16,18,9,4,14,6,10
78,1,1,1.89991411978927,0.8698818053837152,23,27,15,8,19,14,9
79,0,0,4.113687717025825,0.01608444028955225,16,18,8,3,15,6,10
80,0,0,1.451456277003425,0.1897775447431056,33,37,17,9,28,13,20
81,0,0,2.4241721559702367,0.08134792332384833,20,19,3,6,13,7,13
82,0,0,7.7245532657568425,0.0004416490426883968,30,35,10,8,27,8,22
83,0,1,0.6981179328399447,0.6677703616461799,17,16,4,6,10,10,7
84,1,1,1.1170736155073193,0.7534454988049395,13,14,7,2,12,10,3
85,1,0,1.827049728267161,0.13859010973831032,23,31,14,8,23,11,12
86,1,1,5.089831171219201,0.9938786421818685,17,22,13,4,18,14,3
87,0,0,0.7856088377828723,0.31311231389493377,19,19,5,9,10,10,9
88,1,1,4.309548719642516,0.9867386146312283,22,29,18,6,23,18,4
89,1,1,2.5074827857463684,0.9246647290406915,26,30,14,8,22,17,9
90,1,1,3.8285162017760674,0.9787207970566013,16,16,6,4,12,12,4
91,1,1,0.5929603198403384,0.6440440918830976,7,7,3,3,4,5,2
92,0,0,0.32571270850067346,0.4192841514083322,28,33,19,8,25,14,14
93,0,0,5.501196615803763,0.004065290025324186,24,23,3,7,16,9,15
94,1,1,1.367995108228596,0.7970560400082725,16,16,5,5,11,11,5
95,0,0,1.2569661402692307,0.2214965963595673,15,14,3,6,8,7,8
96,1,0,6.4324738408943,0.0016058838067997128,28,31,11,10,21,13,15
97,0,1,0.3831878581705208,0.5946417448920297,31,44,20,18,26,17,14
98,0,1,0.20689063895490456,0.5515389524430541,15,16,6,5,11,8,7
99,1,1,0.11435300121236791,0.5285571378729703,15,16,6,6,10,8,7
100,1,1,2.3708622987114976,0.9145782516302303,20,22,9,8,14,12,8
101,1,0,0.854755311883804,0.2984362747138327,10,9,1,3,6,4,6
102,1,1,5.1040953928366655,0.9939648155566003,24,32,18,6,26,18,6
103,0,0,3.6364866114869416,0.025668510607081974,18,17,3,7,10,7,11
104,0,0,2.149465974027731,0.10438113637231305,28,30,11,9,21,11,17
105,1,1,2.028231808581095,0.8837295165688528,19,23,10,9,14,12,7
106,0,0,0.7934355460990279,0.3114314674940144,20,21,5,8,13,11,9
107,0,0,4.937039760780539,0.007124683703930712,12,11,2,2,9,2,10
108,1,1,3.957450654066821,0.9812466353175452,18,17,4,5,12,13,5
109,1,1,0.0850390075769556,0.5212469492592776,12,13,6,2,11,8,4
110,0,0,2.454933534398792,0.07907851709882652,15,14,2,5,9,6,9
111,0,0,3.5701639393900737,0.02738044478194046,22,22,6,8,14,10,12
112,1,1,5.904467736748008,0.9972801845700053,32,49,27,11,38,21,11
113,0,0,0.9590704819899574,0.27706433845904643,15,14,3,8,6,8,7
114,0,0,6.860483958168109,0.0010473084201019223,29,30,6,7,23,8,21
115,1,1,6.442137455034346,0.9984095355295616,29,39,21,10,29,20,9
116,0,0,5.2327111912129585,0.0053106766649816395,35,38,16,11,27,14,21
117,0,0,2.809585172289763,0.056808403693059284,25,24,6,10,14,12,13
118,1,1,3.5333085845175036,0.9716207851680653,17,18,6,5,13,12,5
119,0,0,2.364514241304601,0.08591899652144142,18,21,8,5,16,6,12
120,0,0,2.787130338011538,0.05802360321569522,30,35,14,9,26,11,19
121,1,1,6.121065765193944,0.9978086981756771,18,22,10,2,20,16,2
122,1,1,5.235797858092594,0.9947056036985549,16,20,14,4,16,13,3
123,0,1,0.13726283436929387,0.5342619311453989,15,20,10,4,16,10,5
124,0,0,3.3663339239188717,0.03336434200147498,9,9,4,1,8,2,7
125,1,1,4.342505410401957,0.9871630236184042,20,21,9,5,16,15,5
126,1,1,1.5420610373515453,0.8237641396811478,9,9,5,1,8,8,1
127,0,0,2.4050060168551206,0.08279175836137531,24,26,11,7,19,10,14
128,1,1,1.7621850461259445,0.8534831106383868,34,56,33,22,34,19,15
129,1,1,2.3865326591515155,0.9157945697430833,17,20,12,4,16,13,4
130,0,1,0.5023421829015207,0.6230095947990242,12,11,1,4,7,7,5
131,0,0,3.8105095990205338,0.021657466086293264,13,14,6,2,12,2,11
132,0,0,1.6973872620342347,0.15480681182845935,30,36,15,10,26,12,18
133,1,1,4.316153865665691,0.986824769110277,11,10,0,2,8,9,2
134,0,0,6.295292384613412,0.0018415721284716913,19,18,5,4,14,5,14
135,1,1,0.48698476439695804,0.6193958630959068,9,8,1,2,6,7,2
136,0,1,3.8287163832184117,0.9787249657155842,19,20,7,5,15,14,5
137,1,1,3.291911217789151,0.9641502730838704,21,27,14,6,21,12,9
138,0,0,3.196870996209279,0.0392836426831048,22,23,6,7,16,8,14
139,1,1,0.9387533238100669,0.7188477658647511,35,43,21,13,30,22,13
140,0,0,3.4631994899592735,0.03037765103619361,26,35,18,11,24,10,16
141,0,0,8.149386525807904,0.00028882909931315925,32,34,9,8,26,10,22
142,0,0,4.28206786605654,0.013625838644640509,27,29,11,9,20,11,16
143,1,1,6.428068632871464,0.9983870377719603,20,25,16,5,20,17,3
144,0,0,1.5562216506572313,0.1741894842631685,9,9,3,3,6,3,6
145,1,1,3.2283428527581446,0.9618870478012106,10,9,1,2,7,8,2
146,1,1,2.761040322410989,0.9405338458568755,15,18,8,4,14,11,4
147,1,1,0.694207569847964,0.6669022670705704,14,16,6,4,12,9,5
148,1,1,4.254129375457854,0.9859935154779236,21,28,16,5,23,15,6
149,1,1,8.637509691784919,0.9998227034855303,31,43,22,6,37,24,7
150,1,1,5.264892437483016,0.9948566418088548,19,19,4,3,16,16,3
151,0,1,1.4491284026850102,0.8098642580666454,20,21,7,6,15,12,8
152,0,0,6.0690702794550315,0.002307983842991246,21,21,6,3,18,5,16
153,1,0,0.0734179315367649,0.4816537571908718,14,13,5,5,8,8,6
154,1,1,0.22365276700940573,0.5556812842664224,18,17,4,7,10,10,8
155,0,0,1.3010862247263875,0.21398226387405084,24,26,8,11,15,11,13
156,0,0,4.059258170978653,0.016968905498665254,31,34,8,13,21,14,17
157,1,1,8.422201223970841,0.999780118354153,36,41,13,14,27,23,13
158,0,0,2.4480703564716135,0.07957977484901002,15,14,2,6,8,6,9
159,1,1,4.831615858728671,0.9920894491817547,14,16,6,2,14,12,2
160,0,0,0.9464836366420601,0.27959254059084004,18,17,5,6,11,6,12
161,1,1,3.3539900753689755,0.9662352532516076,23,25,10,7,18,16,7
162,1,1,7.302287637532912,0.9993264588098647,23,29,16,4,25,18,5
163,0,0,1.901849003563183,0.12989934674872705,19,20,5,7,13,7,12
164,0,1,2.756815954491178,0.940297137094499,18,17,1,7,10,11,7
165,0,0,0.11090424059664628,0.4723023235754483,26,28,18,8,20,11,15
166,0,0,6.572412855259572,0.0013964663099022001,27,30,9,7,23,8,19
167,0,0,4.322669811895712,0.013090781059468815,19,18,3,5,13,6,13
168,1,1,5.232174336990331,0.9946864866635954,22,27,15,6,21,16,6
169,1,1,1.3212428966100656,0.7893884178056515,12,11,1,4,7,8,4
170,0,0,5.400668283205872,0.0044932828777318745,23,24,8,5,19,7,16
171,1,1,4.786419475889632,0.9917267440819846,19,27,18,5,22,15,4
172,1,1,3.0660920069287947,0.9554722021955007,28,30,9,9,21,17,11
173,0,0,5.5925650903099235,0.003711631923809744,17,17,4,4,13,4,13
174,0,0,1.7458552548985473,0.14857073448168168,21,23,9,8,15,9,12
175,1,1,5.380350796429292,0.9954149140435589,27,37,23,8,29,20,7
176,0,0,2.6826203190404785,0.06400671401360358,37,40,12,14,26,16,21
177,0,1,1.3266063023001777,0.7902787233142718,9,9,3,2,7,7,2
178,1,1,3.4479552079666593,0.9691701020313456,13,20,16,3,17,12,1
179,0,0,3.997667677478661,0.018027451435028374,17,19,7,3,16,4,13
180,0,0,5.803432251607906,0.0030081052295461985,18,18,6,4,14,5,13
181,0,0,3.707696564730343,0.023946468688608835,40,49,26,10,39,14,26
182,0,0,2.4776734221104855,0.07743825319064213,17,16,6,6,10,7,10
183,0,0,8.918326136087812,0.00013389427803123244,35,39,13,7,32,9,26
184,0,0,3.9853245996684636,0.01824725915712877,13,12,2,5,7,6,7
185,1,1,4.295405150258404,0.9865522588487468,25,35,20,10,25,15,10
186,1,1,1.1700982446984085,0.7631627734588136,16,17,8,5,12,10,6
187,1,0,0.3159543325118328,0.4216620231899558,9,8,1,3,5,4,5
188,0,0,7.460255708793516,0.0005751779698683901,22,21,5,5,16,6,16
189,1,1,5.273724896947831,0.9949016396872153,18,18,7,4,14,13,5
190,1,1,3.0084177258391724,0.9529529660783468,18,19,9,5,14,13,5
191,0,0,11.930362770787342,6.587284500092494e-06,28,30,9,6,24,7,21
192,0,0,6.1073047591155865,0.0022215973210336637,13,12,3,3,9,3,10
193,1,1,3.68806618275402,0.9755903965256402,19,24,12,6,18,14,5
194,1,1,0.3507446092245514,0.5867981330611864,14,14,5,4,10,9,5
195,0,0,1.4562920746983012,0.18903509792684536,22,22,9,4,18,9,13
196,1,1,1.8051781952488044,0.8587781051483391,15,16,6,4,12,11,4
197,1,1,5.180156225646755,0.9944043601334034,13,15,10,1,14,12,1
198,1,1,1.9010753128431075,0.8700131814231697,17,16,4,5,11,10,7
199,1,0,0.1928789642548292,0.45192919530209064,23,27,13,7,20,12,11
200,0,1,1.0201798385851086,0.7350076283624893,16,21,9,7,14,11,5
201,0,0,4.351865851624892,0.012718898411605672,15,15,4,3,12,4,11
202,1,1,8.864637374131274,0.9998587216729332,24,39,27,6,33,21,3
203,0,0,2.7056521815241945,0.06264065645965877,17,16,5,4,12,5,12
204,1,1,3.1571530840527076,0.9591896498571116,22,23,8,7,16,14,8
205,0,0,6.894777188703177,0.001012037413870348,19,18,3,2,16,4,15
206,0,0,1.6249120889166364,0.16452854670135442,11,10,1,4,6,5,6
207,0,0,4.147156747056648,0.0155632582322065,25,24,2,8,16,8,17
208,1,1,3.80577988005179,0.9782420915844677,29,37,17,10,27,19,10
209,0,0,2.14453001700878,0.10484347974805719,14,13,4,4,9,5,9
210,0,0,5.249916663953834,0.005220558465155234,29,30,10,8,22,10,19
211,1,1,8.229141342499444,0.9997333058527845,34,55,34,14,41,25,9
212,1,1,4.948684065170851,0.9929572162391456,21,29,20,7,22,16,5
213,1,1,8.779389269654777,0.9998461516421326,21,25,11,3,22,18,3
214,1,1,6.058446183516157,0.9976674227002975,23,24,6,6,18,17,6
215,0,0,2.8948497130441666,0.0524087481736506,14,13,1,4,9,4,10
216,1,0,2.5309956538875826,0.07371363455911484,20,23,8,5,18,8,12
217,0,0,8.586088664355431,0.00018665000388651265,22,23,7,1,22,2,20
218,1,1,4.616696933310467,0.9902113701546721,15,15,4,4,11,11,4
219,0,0,0.0408920350959896,0.4897784155287843,24,27,8,8,19,8,16
220,1,1,0.299622484735365,0.5743502274749004,16,16,4,6,10,10,6
221,1,1,3.7581954206556327,0.9772058949698539,13,16,10,2,14,10,3
222,0,0,3.6659663162303104,0.024941453067885533,9,8,0,2,6,2,7
223,0,0,3.3518858724473337,0.033833463102586614,25,24,4,11,13,11,14
224,0,1,0.6961497558133054,0.667333571372226,22,23,7,9,14,13,9
225,0,0,2.351452119180087,0.08695041946651749,14,13,2,4,9,5,9
226,0,0,6.187534244241798,0.0020506734589704756,30,31,11,9,22,10,20
227,1,1,2.7325943255442633,0.9389227829461378,17,19,7,6,13,11,6
228,1,1,8.609856280129081,0.999817733118594,25,28,12,7,21,20,5
229,0,0,3.911122380844123,0.019625163674541812,15,16,5,3,13,3,12
230,0,0,0.356283580150186,0.4118595031519173,22,22,10,8,14,11,11
231,1,0,3.2293504223508886,0.03807603152514816,15,15,7,4,11,6,9
232,0,1,0.04001415156403354,0.5100022033556944,22,26,10,11,15,14,8
233,1,1,3.292294684733756,0.9641635250774434,26,28,8,11,17,14,12
234,1,1,5.650704204060027,0.9964972716351164,19,23,10,5,18,15,4
235,0,0,2.63646336822792,0.06682825024595418,13,13,5,3,10,6,7
236,0,0,2.737855882592318,0.06077617955921988,25,27,9,11,16,12,13
237,1,1,4.243805058495691,0.9858502157926848,12,12,3,1,11,11,1
238,0,0,0.8542689321683321,0.29853811902151695,18,18,6,8,10,10,8
239,0,1,0.6462632631680101,0.6561679042139481,7,6,2,1,5,6,1
240,0,0,0.7246738379872499,0.32636460344689244,20,19,3,9,10,10,10
241,0,0,6.502264194403213,0.0014977922185226422,17,18,5,3,15,3,14
242,1,1,0.31999439928101414,0.5793228872100078,8,7,3,3,4,5,3
243,1,1,4.759705772832976,0.991504659181275,22,33,20,12,21,15,7
244,1,1,1.8417365190217725,0.8631539530544492,12,15,9,3,12,9,3
245,1,1,2.8865047084161737,0.9471752702717087,26,36,19,11,25,17,9
246,1,0,2.1955329537417443,0.10015234917415583,19,20,6,9,11,9,10
247,1,1,2.2615286895802362,0.9056403476381941,17,18,8,6,12,11,6
248,1,1,0.6784705318718975,0.6633972505219755,23,25,8,11,14,14,9
249,0,0,3.6577397565725147,0.025142301676726264,33,41,23,8,33,14,19
250,0,0,1.3684954492913146,0.20286303799672656,17,16,3,8,8,9,8
251,1,1,0.43490868066382626,0.6070452048492876,7,6,0,2,4,5,2
252,1,1,6.076650723114167,0.9977094056300765,26,33,19,6,27,19,7
253,0,0,4.527438512275049,0.010692755254524955,18,17,6,4,13,6,12
254,1,0,0.5793749050850838,0.35907644067671773,11,10,3,5,5,5,6
255,1,0,0.003677636691963748,0.49908059186325937,21,20,5,11,9,12,9
256,1,1,0.09231622438143194,0.5230626795267844,19,18,2,8,10,9,10
257,1,1,3.1240984677885684,0.9578759105868526,27,33,16,7,26,20,7
258,1,1,6.5003868588269365,0.9984993975052513,24,30,16,6,24,18,6
259,1,1,9.954234554796283,0.9999524763026439,28,36,15,9,27,22,6
260,0,0,3.284269915553107,0.03611478368106602,19,18,4,4,14,6,13
261,1,0,2.4633333691972195,0.07846895703356171,7,6,0,1,5,1,6
262,0,0,1.012255185476906,0.26653873932497874,11,10,1,5,5,5,6
263,0,0,0.751329281604177,0.32053172603101665,15,15,4,6,9,6,9
264,0,1,0.6072122979399515,0.6473046275977554,18,20,10,5,15,11,7
265,1,0,0.508357572535195,0.37557862772386086,14,15,4,6,9,8,6
266,1,1,5.38459257003834,0.9954342331384562,31,42,20,15,27,21,10
267,0,0,1.2569470482198601,0.2214998885309134,7,6,0,2,4,2,5
268,0,0,7.1624143045947655,0.0007745803299152865,17,17,6,1,16,2,15
269,1,1,4.3941260218977245,0.9878009848481808,10,9,3,1,8,9,1
270,0,0,3.368012490239921,0.03331024866884558,23,26,12,8,18,8,15
271,1,1,2.0171763206791504,0.8825887188494435,17,17,4,6,11,11,6
272,0,0,1.9886546192018786,0.12039926996480399,13,12,1,4,8,4,9
273,0,0,7.3981847180139635,0.0006119886055785395,25,33,16,8,25,7,18
274,1,1,2.1119903068960246,0.892063122533612,16,17,8,4,13,10,6
275,0,0,9.007305939553438,0.00012249645789808028,30,29,7,6,23,7,23
276,1,1,1.7960212627260403,0.8576639155323792,16,17,5,6,11,10,6
277,1,1,1.491531176498055,0.8163079825725879,10,9,2,3,6,7,3
278,0,0,3.3905436583479007,0.03259230937493662,22,25,11,7,18,9,13
279,1,1,2.3879605528352257,0.915904616232671,16,19,8,6,13,11,5
280,0,0,2.9721614864903882,0.048699488243058586,18,17,5,5,12,7,11
281,1,1,2.863324419196047,0.9460033661685214,24,25,8,8,17,16,8
282,0,0,0.6815330113009281,0.33591923628702813,23,22,4,10,12,10,13
283,0,0,7.5605449363503405,0.0005203206028835394,28,28,3,8,20,8,20
284,1,1,0.8764616087611161,0.70608844326844,20,22,10,5,17,13,7
285,0,0,2.246984996705777,0.09560985036468728,29,37,16,9,28,12,17
286,0,0,3.2371667341295476,0.03779078071881292,10,10,3,3,7,3,7
287,1,0,0.8540910274851439,0.2985753759298251,5,4,0,2,2,2,3
288,0,0,6.593878806493649,0.0013668498158778686,25,25,8,6,19,7,18
289,1,1,2.3268153430674867,0.9110736583369742,18,18,3,6,12,12,6
290,0,0,1.0559021535762199,0.2580933369536027,10,10,2,6,4,5,5
291,1,1,3.4627192498102417,0.9696082003718817,16,15,2,5,10,11,5
292,0,0,3.823787113621755,0.021377916111718465,25,29,14,11,18,9,16
293,1,0,1.2312502499736366,0.22596267765890532,19,19,6,7,12,7,12
294,0,1,1.9284302955019954,0.8730755755204791,26,38,22,10,28,19,7
295,0,0,0.23531360329570283,0.44144156069268736,23,28,15,11,17,13,10
296,1,1,0.8228415027096698,0.6948391791386641,21,20,4,7,13,14,7
297,1,0,1.0871349072810088,0.25215817787633177,4,3,0,2,1,2,2
298,0,1,0.4359859693894119,0.6073021530725895,23,26,10,8,18,15,8
299,0,0,6.0696516030229795,0.002306645641383276,27,26,2,8,18,8,19
300,0,0,0.6293747846413007,0.3476523170040704,26,27,7,12,15,14,12
301,0,0,5.245171028653827,0.005245261951534408,29,32,13,9,23,10,19
302,1,1,4.608743631037269,0.990133978961643,20,27,14,7,20,15,5
303,1,1,4.461110321776561,0.9885823362104394,16,16,3,4,12,12,4
304,0,1,1.4089611137595028,0.8036020322896702,29,36,15,12,24,18,11
305,0,0,5.799003955002496,0.0030214152126349925,23,23,4,8,15,8,15
306,0,1,1.1002198119299842,0.7503012894642649,15,16,9,6,10,9,6
307,1,1,6.080408100055986,0.9977179765039359,17,20,12,3,17,14,3
308,0,0,2.7293465485755832,0.06126373235760019,11,10,0,4,6,4,7
309,1,1,4.664389684009998,0.990663002493385,27,37,24,12,25,18,9
310,1,0,2.609944711253015,0.06850113154469795,13,12,1,4,8,4,9
311,1,1,1.5651247702172286,0.8270874946913411,20,21,5,7,14,12,8
312,0,0,7.146841402818783,0.0007867276423978442,17,16,3,4,12,5,12
313,0,0,1.7687213995785764,0.14570140745203208,16,15,2,5,10,6,10
314,0,0,4.1212785483847885,0.015964750069234146,24,25,10,6,19,8,16
315,1,1,2.268191412514889,0.9062081799153523,19,19,11,7,12,11,8
316,1,1,2.4807888776824694,0.9227840270415332,19,25,15,8,17,14,5
317,0,0,0.05308842190829388,0.4867310107982954,23,22,2,13,9,14,9
318,0,0,9.08219401213031,0.00011365901621884777,14,13,2,0,13,0,14
319,1,1,5.076759696741786,0.9937986012284034,14,13,3,3,10,11,3
